model_name,parameter_count_b,numa_nodes,physical_cores,logical_cores,thread_count,cpu_affinity,sm_enabled,benchmark_type,oversubscribed,input_tokens_target,input_tokens_actual,max_output_tokens,context_window,batch_size,load_time_s,file_size_gb,ttft_ms,percentile_ttft_p50,percentile_ttft_p95,decode_rate_tps,percentile_tps_p50,percentile_tps_p95,effective_throughput_tps,parallel_efficiency,per_token_latency_ms,total_runtime_s,static_ram_gb,peak_ram_gb,kv_cache_growth_mb_per_1k,avg_cpu_util_percent,avg_saturated_cores,timeout_s,status,tps_per_billion_params,ram_per_billion_params,ttft_ms_per_billion_params,cies_score
TinyLlama (15M),0.015,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,2048,4096,1,0.07,0.01,9.0,9.0,9.09,94.8,94.82,95.08,94.82,0.19,10.55,21.55,0.05,0.14,43.12,59.89,0.0,600,success,6321.3333,9.3333,600.0,45140.9383
TinyLlama (15M),0.015,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,310,128,4096,1,0.07,0.01,9.59,9.59,9.63,,109.62,110.55,109.62,0.19,9.12,1.12,0.05,0.07,43.12,64.74,0.0,120,success,7308.0,4.6667,639.33,
TinyLlama (15M),0.015,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1234,128,4096,1,0.07,0.01,12.32,12.32,12.38,,106.64,107.4,106.64,0.2,9.38,1.22,0.05,0.11,43.12,68.73,0.04,300,success,7109.3333,7.3333,821.33,
TinyLlama (15M),0.015,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2458,128,4096,1,0.07,0.01,15.34,15.34,15.49,,97.39,98.18,97.39,0.2,10.27,1.32,0.05,0.16,43.12,72.25,0.18,600,success,6492.6667,10.6667,1022.67,
StableLM-2 Tiny (0.13B),0.127,1,2,4,1,[0],True,decode,False,short,28,256,4096,1,0.14,0.08,23.1,23.1,23.37,45.32,45.32,45.34,45.32,1.0,22.07,5.65,0.13,0.15,75.68,25.1,1.0,120,success,356.8504,1.1811,181.89,2378.899
StableLM-2 Tiny (0.13B),0.127,1,2,4,1,[0],True,decode,False,short,28,1024,4096,1,0.14,0.08,22.95,22.95,23.28,43.39,43.4,43.45,43.4,1.0,23.04,23.6,0.13,0.2,75.68,25.05,1.0,300,success,341.7323,1.5748,180.71,1708.254
StableLM-2 Tiny (0.13B),0.127,1,2,4,1,[0],True,decode,False,short,28,2048,4096,1,0.14,0.08,23.17,23.17,23.3,41.36,41.35,41.36,41.35,1.0,24.18,49.52,0.13,0.28,75.68,25.06,1.0,600,success,325.5906,2.2047,182.44,1162.9973
StableLM-2 Tiny (0.13B),0.127,1,2,4,1,[0],True,prefill,False,256,255,128,4096,1,0.14,0.08,23.66,23.66,23.75,,44.99,45.07,44.99,1.0,22.23,2.85,0.13,0.15,75.68,25.02,1.0,120,success,354.252,1.1811,186.3,
StableLM-2 Tiny (0.13B),0.127,1,2,4,1,[0],True,prefill,False,1024,1025,128,4096,1,0.14,0.08,25.87,25.87,25.94,,43.11,43.31,43.11,1.0,23.2,2.97,0.13,0.21,75.68,25.04,1.0,300,success,339.4488,1.6535,203.7,
StableLM-2 Tiny (0.13B),0.127,1,2,4,1,[0],True,prefill,False,2048,2045,128,4096,1,0.14,0.08,28.53,28.53,28.85,,41.02,41.02,41.02,1.0,24.38,3.12,0.13,0.29,75.68,25.05,1.0,600,success,322.9921,2.2835,224.65,
StableLM-2 Tiny (0.13B),0.127,1,2,4,2,"[0, 1]",True,decode,False,short,28,256,4096,1,0.14,0.08,19.02,19.02,19.05,54.24,54.29,54.32,54.29,0.6,18.42,4.72,0.13,0.15,75.68,46.32,0.55,120,success,427.4803,1.1811,149.76,2847.4545
StableLM-2 Tiny (0.13B),0.127,1,2,4,2,"[0, 1]",True,decode,False,short,28,1024,4096,1,0.14,0.08,19.12,19.12,19.49,51.56,51.55,51.57,51.55,0.59,19.4,19.86,0.13,0.2,75.68,45.66,0.43,300,success,405.9055,1.5748,150.55,2029.9296
StableLM-2 Tiny (0.13B),0.127,1,2,4,2,"[0, 1]",True,decode,False,short,28,2048,4096,1,0.19,0.08,19.33,19.33,19.44,48.03,48.03,48.07,48.03,0.58,20.82,42.64,0.14,0.28,68.91,44.88,0.24,600,success,378.189,2.2047,152.2,1350.6282
StableLM-2 Tiny (0.13B),0.127,1,2,4,2,"[0, 1]",True,prefill,False,256,255,128,4096,1,0.19,0.08,20.01,20.01,20.04,,52.8,52.93,52.8,0.59,18.94,2.42,0.14,0.16,68.91,46.08,0.49,120,success,415.748,1.2598,157.56,
StableLM-2 Tiny (0.13B),0.127,1,2,4,2,"[0, 1]",True,prefill,False,1024,1025,128,4096,1,0.19,0.08,22.39,22.39,22.39,,50.48,50.53,50.48,0.59,19.81,2.54,0.14,0.22,68.91,46.44,0.59,300,success,397.4803,1.7323,176.3,
StableLM-2 Tiny (0.13B),0.127,1,2,4,2,"[0, 1]",True,prefill,False,2048,2045,128,4096,1,0.19,0.08,25.2,25.2,25.44,,47.46,47.48,47.46,0.58,21.07,2.7,0.14,0.28,68.91,46.74,0.7,600,success,373.7008,2.2047,198.43,
StableLM-2 Tiny (0.13B),0.127,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,28,256,4096,1,0.19,0.08,15.05,15.05,15.11,70.35,70.24,70.75,70.24,0.39,14.24,3.64,0.14,0.16,68.91,67.4,0.0,120,success,553.0709,1.2598,118.5,3461.8995
StableLM-2 Tiny (0.13B),0.127,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,28,1024,4096,1,0.19,0.08,14.81,14.81,14.94,66.58,66.57,67.1,66.57,0.38,15.02,15.38,0.14,0.21,68.91,66.01,0.0,300,success,524.1732,1.6535,116.61,2496.4029
StableLM-2 Tiny (0.13B),0.127,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,28,2048,4096,1,0.19,0.08,15.26,15.26,15.38,62.44,62.44,62.51,62.44,0.38,16.02,32.8,0.14,0.28,68.91,64.43,0.0,600,success,491.6535,2.2047,120.16,1755.8376
StableLM-2 Tiny (0.13B),0.127,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,255,128,4096,1,0.19,0.08,15.42,15.42,16.04,,69.65,69.81,69.65,0.39,14.36,1.84,0.14,0.16,68.91,67.78,0.0,120,success,548.4252,1.2598,121.42,
StableLM-2 Tiny (0.13B),0.127,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1025,128,4096,1,0.19,0.08,17.46,17.46,18.35,,67.83,67.93,67.83,0.39,14.74,1.89,0.14,0.22,68.91,69.62,0.13,300,success,534.0945,1.7323,137.48,
StableLM-2 Tiny (0.13B),0.127,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2045,128,4096,1,0.19,0.08,20.0,20.0,20.04,,64.54,64.71,64.54,0.39,15.49,1.98,0.14,0.28,68.91,72.12,0.32,600,success,508.189,2.2047,157.48,
StableLM-2 Tiny (0.13B),0.127,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,28,256,4096,1,0.19,0.08,14.84,14.84,14.9,70.93,70.91,71.4,70.91,0.2,14.1,3.61,0.14,0.16,68.91,67.11,0.0,120,success,558.3465,1.2598,116.85,3490.5853
StableLM-2 Tiny (0.13B),0.127,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,28,1024,4096,1,0.19,0.08,14.74,14.74,15.16,66.84,66.82,68.56,66.82,0.19,14.97,15.32,0.14,0.21,68.91,66.12,0.0,300,success,526.1417,1.6535,116.06,2506.178
StableLM-2 Tiny (0.13B),0.127,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,28,2048,4096,1,0.19,0.08,14.63,14.63,14.69,63.8,63.81,64.12,63.81,0.19,15.67,32.1,0.14,0.28,68.91,64.62,0.0,600,success,502.4409,2.2047,115.2,1794.1099
StableLM-2 Tiny (0.13B),0.127,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,255,128,4096,1,0.19,0.08,15.47,15.47,15.63,,70.95,71.11,70.95,0.2,14.09,1.8,0.14,0.16,68.91,67.95,0.01,120,success,558.6614,1.2598,121.81,
StableLM-2 Tiny (0.13B),0.127,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1025,128,4096,1,0.19,0.08,17.75,17.75,17.78,,67.72,67.93,67.72,0.2,14.77,1.89,0.14,0.22,68.91,69.94,0.13,300,success,533.2283,1.7323,139.76,
StableLM-2 Tiny (0.13B),0.127,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2045,128,4096,1,0.19,0.08,19.91,19.91,20.61,,64.89,65.04,64.89,0.2,15.41,1.97,0.14,0.28,68.91,71.88,0.33,600,success,510.9449,2.2047,156.77,
GPTNeoX (160M),0.16,1,2,4,1,[0],True,decode,False,short,18,256,4096,1,0.11,0.1,31.82,31.82,32.23,31.14,31.13,31.19,31.13,1.0,32.12,8.22,0.27,0.28,55.92,25.62,1.0,120,success,194.5625,1.75,198.88,695.144
GPTNeoX (160M),0.16,1,2,4,1,[0],True,decode,False,short,18,1024,4096,1,0.11,0.1,32.89,32.89,32.98,28.67,28.67,28.96,28.67,1.0,34.88,35.68,0.27,0.32,55.92,25.13,1.0,300,success,179.1875,2.0,205.56,559.9595
GPTNeoX (160M),0.16,1,2,4,1,[0],True,decode,False,short,18,2048,4096,1,0.11,0.1,32.24,32.24,32.48,27.22,27.22,27.28,27.22,1.0,36.74,75.24,0.27,0.38,55.92,25.05,1.0,600,success,170.125,2.375,201.5,447.6634
GPTNeoX (160M),0.16,1,2,4,1,[0],True,prefill,False,256,257,128,4096,1,0.11,0.1,34.26,34.26,34.66,,30.22,30.38,30.22,1.0,33.09,4.24,0.27,0.29,55.92,25.1,1.0,120,success,188.875,1.8125,214.12,
GPTNeoX (160M),0.16,1,2,4,1,[0],True,prefill,False,1024,1027,128,4096,1,0.11,0.1,38.2,38.2,38.24,,27.8,27.84,27.8,1.0,35.97,4.6,0.27,0.33,55.92,25.02,1.0,300,success,173.75,2.0625,238.75,
GPTNeoX (160M),0.16,1,2,4,1,[0],True,prefill,False,2048,2047,128,4096,1,0.11,0.1,43.12,43.12,44.74,,25.55,25.7,25.55,1.0,39.14,5.01,0.27,0.38,55.92,25.03,1.0,600,success,159.6875,2.375,269.5,
GPTNeoX (160M),0.16,1,2,4,2,"[0, 1]",True,decode,False,short,18,256,4096,1,0.11,0.1,26.34,26.34,26.37,37.1,37.09,37.33,37.09,0.6,26.96,6.9,0.27,0.28,55.92,46.63,0.7,120,success,231.8125,1.75,164.62,828.0835
GPTNeoX (160M),0.16,1,2,4,2,"[0, 1]",True,decode,False,short,18,1024,4096,1,0.11,0.1,26.75,26.75,27.14,34.22,34.23,34.26,34.23,0.6,29.21,29.89,0.27,0.32,55.92,46.4,0.6,300,success,213.9375,2.0,167.19,668.4114
GPTNeoX (160M),0.16,1,2,4,2,"[0, 1]",True,decode,False,short,18,2048,4096,1,0.11,0.1,26.61,26.61,26.64,31.26,31.26,31.28,31.26,0.57,31.99,65.52,0.27,0.38,55.92,46.09,0.51,600,success,195.375,2.375,166.31,514.0635
GPTNeoX (160M),0.16,1,2,4,2,"[0, 1]",True,prefill,False,256,257,128,4096,1,0.11,0.1,27.96,27.96,28.89,,36.37,36.44,36.37,0.6,27.5,3.52,0.27,0.29,55.92,46.88,0.77,120,success,227.3125,1.8125,174.75,
GPTNeoX (160M),0.16,1,2,4,2,"[0, 1]",True,prefill,False,1024,1027,128,4096,1,0.11,0.1,32.77,32.77,33.17,,32.16,32.22,32.16,0.58,31.09,3.98,0.27,0.33,55.92,47.51,0.98,300,success,201.0,2.0625,204.81,
GPTNeoX (160M),0.16,1,2,4,2,"[0, 1]",True,prefill,False,2048,2047,128,4096,1,0.11,0.1,38.24,38.24,38.65,,28.59,28.66,28.59,0.56,34.98,4.48,0.27,0.38,55.92,47.79,1.1,600,success,178.6875,2.375,239.0,
GPTNeoX (160M),0.16,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,18,256,4096,1,0.11,0.1,19.72,19.72,20.26,50.1,50.09,50.31,50.09,0.4,19.96,5.11,0.27,0.28,55.92,70.33,0.0,120,success,313.0625,1.75,123.25,1118.2026
GPTNeoX (160M),0.16,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,18,1024,4096,1,0.11,0.1,20.03,20.03,20.69,44.86,44.87,44.99,44.87,0.39,22.29,22.8,0.27,0.32,55.92,67.47,0.0,300,success,280.4375,2.0,125.19,876.2495
GPTNeoX (160M),0.16,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,18,2048,4096,1,0.11,0.1,20.31,20.31,21.13,41.04,41.04,41.27,41.04,0.38,24.37,49.9,0.27,0.38,55.92,67.14,0.0,600,success,256.5,2.375,126.94,674.9794
GPTNeoX (160M),0.16,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,257,128,4096,1,0.11,0.1,21.82,21.82,22.17,,47.61,47.75,47.61,0.39,21.0,2.69,0.27,0.29,55.92,69.4,0.11,120,success,297.5625,1.8125,136.38,
GPTNeoX (160M),0.16,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1027,128,4096,1,0.11,0.1,25.64,25.64,25.68,,42.92,43.28,42.92,0.39,23.3,2.98,0.27,0.33,55.92,73.66,0.35,300,success,268.25,2.0625,160.25,
GPTNeoX (160M),0.16,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,0.11,0.1,29.79,29.79,30.01,,38.49,38.86,38.49,0.38,25.98,3.33,0.27,0.38,55.92,77.28,0.56,600,success,240.5625,2.375,186.19,
GPTNeoX (160M),0.16,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,18,256,4096,1,0.11,0.1,20.82,20.82,21.08,48.49,48.47,48.52,48.47,0.19,20.63,5.28,0.27,0.28,55.92,67.38,0.0,120,success,302.9375,1.75,130.12,1082.2912
GPTNeoX (160M),0.16,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,18,1024,4096,1,0.11,0.1,20.47,20.47,20.82,45.08,45.08,45.19,45.08,0.2,22.18,22.69,0.27,0.32,55.92,67.23,0.0,300,success,281.75,2.0,127.94,880.5184
GPTNeoX (160M),0.16,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,18,2048,4096,1,0.11,0.1,20.87,20.87,21.11,40.94,40.94,41.07,40.94,0.19,24.43,50.02,0.27,0.38,55.92,67.14,0.0,600,success,255.875,2.375,130.44,673.367
GPTNeoX (160M),0.16,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,257,128,4096,1,0.11,0.1,22.08,22.08,23.08,,47.65,47.83,47.65,0.2,20.99,2.69,0.27,0.29,55.92,69.6,0.12,120,success,297.8125,1.8125,138.0,
GPTNeoX (160M),0.16,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1027,128,4096,1,0.11,0.1,25.33,25.33,25.72,,42.54,43.05,42.54,0.19,23.51,3.01,0.27,0.33,55.92,73.61,0.36,300,success,265.875,2.0625,158.31,
GPTNeoX (160M),0.16,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2047,128,4096,1,0.11,0.1,29.26,29.26,29.31,,39.11,39.16,39.11,0.19,25.57,3.27,0.27,0.38,55.92,77.87,0.59,600,success,244.4375,2.375,182.88,
OpenELM (270M),0.27,1,2,4,1,[0],True,decode,False,short,31,256,4096,1,0.1,0.16,47.09,47.09,51.76,21.82,21.82,21.86,21.82,1.0,45.83,11.23,0.32,0.35,117.19,25.05,1.0,120,success,80.8148,1.2963,174.41,230.889
OpenELM (270M),0.27,1,2,4,1,[0],True,decode,False,short,31,1024,4096,1,0.1,0.16,47.09,47.09,47.11,21.64,21.65,21.68,21.65,1.0,46.19,11.32,0.32,0.35,117.19,25.04,1.0,300,success,80.1852,1.2963,174.41,229.0456
OpenELM (270M),0.27,1,2,4,1,[0],True,decode,False,short,31,2048,4096,1,0.1,0.16,46.5,46.5,46.69,21.72,21.72,21.79,21.72,1.0,46.04,11.28,0.32,0.35,117.19,25.06,1.0,600,success,80.4444,1.2963,172.22,229.8492
OpenELM (270M),0.27,1,2,4,1,[0],True,prefill,False,256,309,128,4096,1,0.1,0.16,48.1,48.1,48.95,,21.48,21.55,21.48,1.0,46.55,6.05,0.32,0.37,117.19,25.06,1.0,120,success,79.5556,1.3704,178.15,
OpenELM (270M),0.27,1,2,4,1,[0],True,prefill,False,1024,1233,128,4096,1,0.1,0.16,52.93,52.93,52.94,,20.06,20.11,20.06,1.0,49.85,6.48,0.32,0.48,117.19,25.38,1.0,300,success,74.2963,1.7778,196.04,
OpenELM (270M),0.27,1,2,4,1,[0],True,prefill,False,2048,2457,128,4096,1,0.1,0.16,60.42,60.42,60.75,,18.56,18.57,18.56,1.0,53.88,7.0,0.32,0.62,117.19,25.07,1.0,600,success,68.7407,2.2963,223.78,
OpenELM (270M),0.27,1,2,4,2,"[0, 1]",True,decode,False,short,31,256,4096,1,0.1,0.16,37.23,37.23,37.72,26.66,26.65,26.66,26.65,0.61,37.52,9.19,0.32,0.35,117.19,46.97,0.83,120,success,98.7037,1.2963,137.89,282.1015
OpenELM (270M),0.27,1,2,4,2,"[0, 1]",True,decode,False,short,31,1024,4096,1,0.1,0.16,37.13,37.13,37.52,26.75,26.74,26.74,26.74,0.62,37.4,9.16,0.32,0.35,117.19,47.14,0.88,300,success,99.037,1.2963,137.52,283.0261
OpenELM (270M),0.27,1,2,4,2,"[0, 1]",True,decode,False,short,31,2048,4096,1,0.1,0.16,37.08,37.08,37.42,26.72,26.72,26.74,26.72,0.62,37.43,9.17,0.32,0.35,117.19,47.25,0.89,600,success,98.963,1.2963,137.33,282.7147
OpenELM (270M),0.27,1,2,4,2,"[0, 1]",True,prefill,False,256,309,128,4096,1,0.1,0.16,38.95,38.95,39.33,,26.27,26.28,26.27,0.61,38.07,4.95,0.32,0.37,117.19,47.01,0.82,120,success,97.2963,1.3704,144.26,
OpenELM (270M),0.27,1,2,4,2,"[0, 1]",True,prefill,False,1024,1233,128,4096,1,0.1,0.16,43.66,43.66,43.78,,24.39,24.43,24.39,0.61,41.0,5.33,0.32,0.48,117.19,47.89,1.14,300,success,90.3333,1.7778,161.7,
OpenELM (270M),0.27,1,2,4,2,"[0, 1]",True,prefill,False,2048,2457,128,4096,1,0.1,0.16,51.56,51.56,51.69,,22.04,22.08,22.04,0.59,45.37,5.9,0.32,0.62,117.19,48.28,1.3,600,success,81.6296,2.2963,190.96,
OpenELM (270M),0.27,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,256,4096,1,0.1,0.16,28.43,28.43,29.18,35.41,35.41,35.57,35.41,0.41,28.24,6.92,0.32,0.35,117.19,68.71,0.0,120,success,131.1481,1.2963,105.3,374.6622
OpenELM (270M),0.27,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,1024,4096,1,0.1,0.16,28.31,28.31,28.47,35.56,35.57,35.67,35.57,0.41,28.11,6.89,0.32,0.35,117.19,68.59,0.0,300,success,131.7407,1.2963,104.85,376.2937
OpenELM (270M),0.27,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,31,2048,4096,1,0.1,0.16,28.2,28.2,29.04,35.87,35.86,35.95,35.86,0.41,27.89,6.83,0.32,0.35,117.19,68.95,0.0,600,success,132.8148,1.2963,104.44,379.607
OpenELM (270M),0.27,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,309,128,4096,1,0.1,0.16,29.53,29.53,29.63,,35.18,35.32,35.18,0.41,28.43,3.7,0.32,0.37,117.19,71.66,0.23,120,success,130.2963,1.3704,109.37,
OpenELM (270M),0.27,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1233,128,4096,1,0.1,0.16,32.18,32.18,33.07,,32.88,32.89,32.88,0.41,30.41,3.95,0.32,0.48,117.19,75.85,0.66,300,success,121.7778,1.7778,119.19,
OpenELM (270M),0.27,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2457,128,4096,1,0.1,0.16,39.27,39.27,39.75,,30.62,30.77,30.62,0.41,32.66,4.25,0.32,0.62,117.19,79.15,0.99,600,success,113.4074,2.2963,145.44,
OpenELM (270M),0.27,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,256,4096,1,0.1,0.16,28.18,28.18,28.84,35.51,35.5,35.52,35.5,0.2,28.17,6.9,0.32,0.35,117.19,68.88,0.0,120,success,131.4815,1.2963,104.37,375.739
OpenELM (270M),0.27,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,1024,4096,1,0.1,0.16,28.63,28.63,29.46,35.25,35.27,35.33,35.27,0.2,28.35,6.95,0.32,0.35,117.19,68.02,0.0,300,success,130.6296,1.2963,106.04,373.0491
OpenELM (270M),0.27,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,31,2048,4096,1,0.1,0.16,28.23,28.23,29.42,35.35,35.38,35.5,35.38,0.2,28.26,6.93,0.32,0.35,117.19,68.25,0.0,600,success,131.037,1.2963,104.56,374.1085
OpenELM (270M),0.27,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,256,309,128,4096,1,0.1,0.16,29.1,29.1,29.97,,35.24,35.32,35.24,0.21,28.38,3.69,0.32,0.37,117.19,71.33,0.22,120,success,130.5185,1.3704,107.78,
OpenELM (270M),0.27,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,1024,1233,128,4096,1,0.1,0.16,32.66,32.66,32.92,,33.18,33.29,33.18,0.21,30.14,3.92,0.32,0.48,117.19,75.98,0.67,300,success,122.8889,1.7778,120.96,
OpenELM (270M),0.27,1,2,4,8,"[0, 1, 2, 3]",True,prefill,True,2048,2457,128,4096,1,0.1,0.16,39.07,39.07,40.04,,30.63,30.79,30.63,0.21,32.65,4.24,0.32,0.62,117.19,79.49,0.98,600,success,113.4444,2.2963,144.7,
SmolLM (0.35B),0.35,1,2,4,1,[0],True,decode,False,short,28,256,4096,1,0.48,0.25,88.22,88.22,88.43,11.32,11.32,11.37,11.32,1.0,88.34,22.61,0.43,0.45,78.31,25.05,1.0,120,success,32.3429,1.2857,252.06,71.8881
SmolLM (0.35B),0.35,1,2,4,1,[0],True,decode,False,short,28,1024,4096,1,0.48,0.25,88.43,88.43,88.81,10.77,10.77,10.8,10.77,1.0,92.85,95.04,0.43,0.51,78.31,25.05,1.0,300,success,30.7714,1.4571,252.66,60.3581
SmolLM (0.35B),0.35,1,2,4,1,[0],True,decode,False,short,28,2048,4096,1,0.48,0.25,87.49,87.49,88.12,10.44,10.44,10.44,10.44,1.0,95.79,196.2,0.43,0.59,78.31,25.04,1.0,600,success,29.8286,1.6857,249.97,50.5467
SmolLM (0.35B),0.35,1,2,4,1,[0],True,prefill,False,256,256,128,4096,1,0.48,0.25,90.03,90.03,90.16,,11.19,11.24,11.19,1.0,89.37,11.43,0.43,0.46,78.31,25.06,1.0,120,success,31.9714,1.3143,257.23,
SmolLM (0.35B),0.35,1,2,4,1,[0],True,prefill,False,1024,1026,128,4096,1,0.48,0.25,97.34,97.34,97.42,,10.55,10.57,10.55,1.0,94.79,12.13,0.43,0.51,78.31,25.04,1.0,300,success,30.1429,1.4571,278.11,
SmolLM (0.35B),0.35,1,2,4,1,[0],True,prefill,False,2048,2046,128,4096,1,0.48,0.25,106.11,106.11,106.41,,9.78,9.79,9.78,1.0,102.25,13.09,0.43,0.59,78.31,25.04,1.0,600,success,27.9429,1.6857,303.17,
SmolLM (0.35B),0.35,1,2,4,2,"[0, 1]",True,decode,False,short,28,256,4096,1,0.48,0.25,71.56,71.56,71.7,13.7,13.7,13.74,13.7,0.61,72.99,18.69,0.43,0.45,78.31,47.35,0.93,120,success,39.1429,1.2857,204.46,86.9594
SmolLM (0.35B),0.35,1,2,4,2,"[0, 1]",True,decode,False,short,28,1024,4096,1,0.48,0.25,71.58,71.58,72.13,13.15,13.15,13.16,13.15,0.61,76.05,77.86,0.43,0.51,78.31,47.14,0.86,300,success,37.5714,1.4571,204.51,73.6754
SmolLM (0.35B),0.35,1,2,4,2,"[0, 1]",True,decode,False,short,28,2048,4096,1,0.48,0.25,71.59,71.59,72.13,12.49,12.5,12.5,12.5,0.6,80.0,163.9,0.43,0.59,78.31,47.26,0.89,600,success,35.7143,1.6857,204.54,60.5074
SmolLM (0.35B),0.35,1,2,4,2,"[0, 1]",True,prefill,False,256,256,128,4096,1,0.48,0.25,73.4,73.4,74.83,,13.63,13.64,13.63,0.61,73.37,9.39,0.43,0.46,78.31,47.82,1.11,120,success,38.9429,1.3143,209.71,
SmolLM (0.35B),0.35,1,2,4,2,"[0, 1]",True,prefill,False,1024,1026,128,4096,1,0.48,0.25,80.87,80.87,80.93,,12.67,12.67,12.67,0.6,78.93,10.1,0.43,0.51,78.31,48.19,1.26,300,success,36.2,1.4571,231.06,
SmolLM (0.35B),0.35,1,2,4,2,"[0, 1]",True,prefill,False,2048,2046,128,4096,1,0.48,0.25,88.93,88.93,90.17,,11.57,11.67,11.57,0.59,86.43,11.06,0.43,0.59,78.31,48.24,1.28,600,success,33.0571,1.6857,254.09,
SmolLM (0.35B),0.35,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,28,256,4096,1,0.48,0.25,49.86,49.86,50.66,20.08,20.08,20.1,20.08,0.44,49.8,12.75,0.43,0.45,78.31,76.31,0.0,120,success,57.3714,1.2857,142.46,127.4827
SmolLM (0.35B),0.35,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,28,1024,4096,1,0.48,0.25,51.7,51.7,52.23,18.38,18.38,18.81,18.38,0.43,54.41,55.7,0.43,0.51,78.31,73.22,0.0,300,success,52.5143,1.4571,147.71,102.9877
SmolLM (0.35B),0.35,1,2,4,4,"[0, 1, 2, 3]",True,decode,True,short,28,2048,4096,1,0.48,0.25,50.19,50.19,51.21,18.5,18.5,18.53,18.5,0.44,54.05,110.71,0.43,0.59,78.31,76.56,0.0,600,success,52.8571,1.6857,143.4,89.5793
SmolLM (0.35B),0.35,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,256,256,128,4096,1,0.48,0.25,51.72,51.72,51.75,,19.87,19.92,19.87,0.44,50.33,6.44,0.43,0.46,78.31,78.38,0.19,120,success,56.7714,1.3143,147.77,
SmolLM (0.35B),0.35,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,1024,1026,128,4096,1,0.48,0.25,57.27,57.27,57.39,,18.27,18.39,18.27,0.43,54.73,7.01,0.43,0.51,78.31,79.73,0.54,300,success,52.2,1.4571,163.63,
SmolLM (0.35B),0.35,1,2,4,4,"[0, 1, 2, 3]",True,prefill,True,2048,2046,128,4096,1,0.48,0.25,61.26,61.26,61.61,,17.65,17.72,17.65,0.45,56.66,7.25,0.43,0.59,78.31,83.51,0.87,600,success,50.4286,1.6857,175.03,
SmolLM (0.35B),0.35,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,28,256,4096,1,0.48,0.25,50.3,50.3,50.59,20.08,20.07,20.15,20.07,0.22,49.83,12.75,0.43,0.45,78.31,75.97,0.0,120,success,57.3429,1.2857,143.71,127.4871
SmolLM (0.35B),0.35,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,28,1024,4096,1,0.48,0.25,49.8,49.8,50.23,19.47,19.47,19.55,19.47,0.23,51.36,52.58,0.43,0.51,78.31,77.21,0.0,300,success,55.6286,1.4571,142.29,109.1009
SmolLM (0.35B),0.35,1,2,4,8,"[0, 1, 2, 3]",True,decode,True,short,28,2048,4096,1,0.48,0.25,50.44,50.44,50.88,18.43,18.43,18.51,18.43,0.22,54.26,111.14,0.43,0.59,78.31,76.74,0.0,600,success,52.6571,1.6857,144.11,89.2328
